days,dt,cur_time_in_gmt,cpu_utilization_pctg,hour,cpu_utilization_pctg_extrapolated,is_extrapolated
7/28/2017 11:00,7/28/2017,7/28/2017 11:00,52.222,11,52.222,FALSE
7/28/2017 12:00,7/28/2017,7/28/2017 12:00,66.111,12,66.111,FALSE
7/28/2017 13:00,7/28/2017,7/28/2017 13:00,71.667,13,71.667,FALSE
7/28/2017 14:00,7/28/2017,7/28/2017 14:00,84.722,14,84.722,FALSE
7/28/2017 15:00,7/28/2017,7/28/2017 15:00,73.889,15,73.889,FALSE
7/28/2017 16:00,7/28/2017,7/28/2017 16:00,76.111,16,76.111,FALSE
7/28/2017 17:00,7/28/2017,7/28/2017 17:00,69.167,17,69.167,FALSE
7/28/2017 18:00,7/28/2017,7/28/2017 18:00,61.667,18,61.667,FALSE
7/28/2017 19:00,7/28/2017,7/28/2017 19:00,56.111,19,56.111,FALSE
7/28/2017 20:00,7/28/2017,7/28/2017 20:00,46.389,20,46.389,FALSE
7/28/2017 21:00,7/28/2017,7/28/2017 21:00,57.5,21,57.5,FALSE
7/28/2017 22:00,7/28/2017,7/28/2017 22:00,74.722,22,74.722,FALSE
7/28/2017 23:00,7/28/2017,7/28/2017 23:00,60.278,23,60.278,FALSE
7/29/2017 0:00,7/28/2017,7/29/2017 0:00,85,0,85,FALSE
7/29/2017 1:00,7/28/2017,7/29/2017 1:00,83.056,1,83.056,FALSE
7/29/2017 2:00,7/28/2017,7/29/2017 2:00,77.222,2,77.222,FALSE
7/29/2017 3:00,7/28/2017,7/29/2017 3:00,69.722,3,69.722,FALSE
7/29/2017 4:00,7/28/2017,7/29/2017 4:00,58.889,4,58.889,FALSE
7/29/2017 5:00,,,,5,36.25,TRUE
7/29/2017 6:00,,,,6,34.444,TRUE
7/29/2017 7:00,,,,7,28.155,TRUE
7/29/2017 8:00,,,,8,31.389,TRUE
7/29/2017 9:00,,,,9,43.611,TRUE
7/29/2017 10:00,,,,10,57.778,TRUE
7/29/2017 11:00,,,,11,51.111,TRUE
7/29/2017 12:00,,,,12,68.931,TRUE
7/29/2017 13:00,,,,13,72.261,TRUE
7/29/2017 14:00,,,,14,80.264,TRUE
7/29/2017 15:00,,,,15,67.847,TRUE
7/29/2017 16:00,,,,16,69.667,TRUE
7/29/2017 17:00,,,,17,63.194,TRUE
7/29/2017 18:00,,,,18,56.528,TRUE
7/29/2017 19:00,,,,19,51.389,TRUE
7/29/2017 20:00,,,,20,46.125,TRUE
7/29/2017 21:00,,,,21,51.389,TRUE
7/29/2017 22:00,,,,22,46.111,TRUE
7/29/2017 23:00,,,,23,38.703,TRUE
7/30/2017 0:00,,,,0,49.583,TRUE
7/30/2017 1:00,,,,1,52.639,TRUE
7/30/2017 2:00,,,,2,55.417,TRUE
7/30/2017 3:00,,,,3,52.566,TRUE
7/30/2017 4:00,,,,4,41.056,TRUE
7/30/2017 5:00,7/30/2017,7/30/2017 5:00,,5,36.25,TRUE
7/30/2017 6:00,7/30/2017,7/30/2017 6:00,31.389,6,31.389,FALSE
7/30/2017 7:00,7/30/2017,7/30/2017 7:00,29.167,7,29.167,FALSE
7/30/2017 8:00,7/30/2017,7/30/2017 8:00,28.611,8,28.611,FALSE
7/30/2017 9:00,7/30/2017,7/30/2017 9:00,29.444,9,29.444,FALSE
7/30/2017 10:00,7/30/2017,7/30/2017 10:00,28.889,10,28.889,FALSE
7/30/2017 11:00,7/30/2017,7/30/2017 11:00,28.889,11,28.889,FALSE
7/30/2017 12:00,7/30/2017,7/30/2017 12:00,28.611,12,28.611,FALSE
7/30/2017 13:00,7/30/2017,7/30/2017 13:00,29.722,13,29.722,FALSE
7/30/2017 14:00,7/30/2017,7/30/2017 14:00,25.556,14,25.556,FALSE
7/30/2017 15:00,7/30/2017,7/30/2017 15:00,29.167,15,29.167,FALSE
7/30/2017 16:00,7/30/2017,7/30/2017 16:00,26.667,16,26.667,FALSE
7/30/2017 17:00,7/30/2017,7/30/2017 17:00,25.833,17,25.833,FALSE
7/30/2017 18:00,7/30/2017,7/30/2017 18:00,24.444,18,24.444,FALSE
7/30/2017 19:00,7/30/2017,7/30/2017 19:00,16.389,19,16.389,FALSE
7/30/2017 20:00,7/30/2017,7/30/2017 20:00,18.006,20,18.006,FALSE
7/30/2017 21:00,7/30/2017,7/30/2017 21:00,18.333,21,18.333,FALSE
7/30/2017 22:00,7/30/2017,7/30/2017 22:00,19.722,22,19.722,FALSE
7/30/2017 23:00,7/30/2017,7/30/2017 23:00,20.556,23,20.556,FALSE
